any,superf,dorm,banys,vtot,estado,edad,ascensor,extint,estudis1,pmq,lpmq,lsuperf,ledad,lestudis1
2000,105.25,4,2,25800000,4,25,1,1,00 008,245130.6413,12.40954658,4.656338473,1.397940009,2.055861966
2000,144.3,3,1,26000000,3,141,0,1,00 008,180180.1802,12.10171263,4.971894466,2.149219113,2.055861966
2000,36.68,1,1,8436400,3,90,0,1,00 008,230000,12.34583459,3.602231647,1.954242509,2.055861966
1999,77.42,3,1,14800000,2,25,1,1,00 008,191165.0736,12.16089259,4.349245145,1.397940009,2.094082587
1999,61.5,3,1,10900000,2,35,1,1,00 008,177235.7724,12.08523617,4.119037175,1.544068044,2.094082587
1999,73,3,1,14000000,3,27,1,1,00 008,191780.8219,12.16410845,4.290459441,1.431363764,2.094082587
1999,74,3,1,12600000,1,34,1,1,00 008,170270.2703,12.04514228,4.304065093,1.531478917,2.094082587
1999,73,3,1,15100000,3,27,1,1,00 008,206849.3151,12.23974586,4.290459441,1.431363764,2.094082587
1999,43,2,1,7181000,4,45,0,1,00 008,167000,12.02574909,3.761200116,1.653212514,2.094082587
1999,64.11,3,1,13000000,2,32,1,1,00 008,202776.4779,12.21985956,4.160600358,1.505149978,2.094082587
1999,73,3,1,13700000,2,20,1,1,00 008,187671.2329,12.14244695,4.290459441,1.301029996,2.094082587
2000,78,3,1,17600000,3,35,1,1,00 008,225641.0256,12.32670063,4.356708827,1.544068044,2.094082587
2000,69.52,3,1,16500000,3,20,1,1,00 008,237341.7722,12.37725646,4.241614481,1.301029996,2.094082587
2000,81.52,3,1,24500000,4,18,1,0,00 008,300539.7448,12.61333529,4.400848389,1.255272505,2.094082587
1999,104.84,4,1,24500000,3,26,1,1,00 008,233689.4315,12.3617483,4.652435378,1.414973348,2.096543221
1999,93.5,3,1,19600000,4,17,1,1,00 008,209625.6684,12.25307869,4.537961436,1.230448921,2.096543221
1999,67.28,3,1,7939040,1,40,0,0,00 008,118000,11.6784399,4.208863016,1.602059991,2.096543221
1999,58.3,2,1,11200000,2,40,0,0,00 008,192109.777,12.16582224,4.065602093,1.602059991,2.096543221
1999,74.72,3,1,17600000,3,40,1,1,00 008,235546.0385,12.36966167,4.313747794,1.602059991,2.096543221
1999,62.98,3,1,10100000,2,44,0,0,00 008,160368.3709,11.98522877,4.142817216,1.643452676,2.096543221
1999,67,2,1,11100000,3,30,0,1,00 008,165671.6418,12.01776305,4.204692619,1.477121255,2.096543221
1999,86.5,3,1,14400000,2,24,1,1,00 008,166473.9884,12.02259435,4.460144414,1.380211242,2.096543221
1999,87.1,4,1,16500000,3,25,1,1,00 008,189437.4282,12.15181406,4.467056884,1.397940009,2.096543221
1999,65,3,1,7800000,1,42,0,1,00 008,120000,11.69524702,4.17438727,1.62324929,2.096543221
2000,38.5,1,1,6600000,3,40,0,0,00 008,171428.5714,12.05192197,3.650658241,1.602059991,2.096543221
2000,69,3,1,13300000,3,40,0,1,00 008,192753.6232,12.16916809,4.234106505,1.602059991,2.096543221
2000,69,2,1,14500000,3,35,0,1,00 008,210144.9275,12.2555527,4.234106505,1.544068044,2.096543221
2000,65.27,2,1,13900000,3,33,0,1,00 008,212961.5444,12.26886689,4.178532513,1.51851394,2.096543221
2000,64.78,3,1,11100000,3,33,0,1,00 008,171349.1818,12.05145875,4.170996914,1.51851394,2.096543221
2000,85,3,1,19100000,4,35,1,0,00 008,224705.8824,12.32254764,4.442651256,1.544068044,2.096543221
1999,74.06,2,1,14100000,4,25,1,1,00 008,190386.1734,12.15680978,4.304875575,1.397940009,2.131248579
1999,71,3,1,12600000,2,28,1,1,00 008,177464.7887,12.08652749,4.262679877,1.447158031,2.131248579
2000,76.96,3,1,16500000,3,33,0,1,00 008,214397.0894,12.27558513,4.343285806,1.51851394,2.131248579
2000,88,4,1,19200000,3,35,1,1,00 008,218181.8182,12.29308402,4.477336814,1.544068044,2.131248579
2000,83.99,4,1,21500000,4,25,1,1,00 008,255982.8551,12.45286575,4.430697744,1.397940009,2.131248579
2000,102,3,2,24500000,2,15,1,1,00 008,240196.0784,12.38921086,4.624972813,1.176091259,2.131248579
2000,89.15,4,1,23600000,4,30,1,1,00 008,264722.378,12.48643693,4.490320344,1.477121255,2.131248579
2000,69.9,3,1,15600000,3,35,1,1,00 008,223175.9657,12.31571582,4.247065649,1.544068044,2.131248579
2000,80.92,2,1,19200000,3,35,1,1,00 008,237271.3791,12.37695982,4.393461012,1.544068044,2.131248579
2000,102,4,2,23000000,3,15,1,1,00 008,225490.1961,12.32603196,4.624972813,1.176091259,2.131248579
2000,69.5,2,1,17700000,3,28,1,1,00 008,254676.259,12.44774844,4.241326753,1.447158031,2.131248579
2000,94,3,2,24400000,3,20,1,1,00 008,259574.4681,12.46679891,4.543294782,1.301029996,2.131248579
2000,76,3,1,15500000,3,30,0,1,00 008,203947.3684,12.22561724,4.33073334,1.477121255,2.131248579
2000,84.1,2,1,21900000,3,30,1,1,00 008,260404.2806,12.46999063,4.432006567,1.477121255,2.131248579
1999,63,3,1,17600000,4,30,1,1,00 009,279365.0794,12.54027473,4.143134726,1.477121255,2.141527448
1999,63,3,1,16400000,4,30,1,1,00 009,260317.4603,12.46965717,4.143134726,1.477121255,2.141527448
1999,83,1,1,13700000,3,70,0,0,00 009,165060.241,12.01406578,4.418840608,1.84509804,2.141527448
1999,42.55,1,1,7527096,3,130,0,1,00 009,176900.0235,12.08334001,3.750679855,2.113943352,2.141527448
1999,64,1,1,12800000,5,2,1,1,00 009,200000,12.20607265,4.158883083,0.301029996,2.141527448
1999,60,2,1,3283200,1,198,0,1,00 009,54720,10.90998455,4.094344562,2.29666519,2.141527448
2000,154.35,5,2,42400000,4,65,1,1,00 009,274700.3563,12.52343617,5.039222751,1.812913357,2.141527448
2000,98,2,1,18100000,4,160,0,1,00 009,184693.8776,12.12645502,4.584967479,2.204119983,2.141527448
2000,57.2,2,1,10100000,3,100,0,1,00 009,176573.4266,12.08149208,4.046553898,2,2.141527448
2000,31,1,1,4960000,3,150,0,1,00 009,160000,11.98292909,3.433987204,2.176091259,2.141527448
1999,80,3,1,14800000,2,60,0,1,00 009,185000,12.1281111,4.382026635,1.77815125,2.142818842
1999,83,3,2,14500000,2,150,0,1,00 009,174698.7952,12.0708186,4.418840608,2.176091259,2.142818842
1999,44,2,1,4519680,1,100,0,1,00 009,102720,11.53976212,3.784189634,2,2.142818842
1999,106,3,2,15100000,1,129,0,1,00 009,142452.8302,11.86676621,4.663439094,2.11058971,2.142818842
1999,39.02,1,1,6243200,2,150,0,1,00 009,160000,11.98292909,3.664074335,2.176091259,2.142818842
1999,45,1,1,9000000,2,100,0,1,00 009,200000,12.20607265,3.80666249,2,2.142818842
1999,123.68,3,1,17600000,1,50,0,1,00 009,142302.7167,11.86571188,4.817697585,1.698970004,2.142818842
1999,65,2,1,8450000,1,150,0,0,00 009,130000,11.77528973,4.17438727,2.176091259,2.142818842
2000,76,1,2,14000000,2,89,0,0,00 009,184210.5263,12.12383455,4.33073334,1.949390007,2.142818842
2000,74.5,1,1,16900000,3,150,0,1,00 009,226845.6376,12.33202505,4.310799125,2.176091259,2.142818842
2000,62.5,2,1,14000000,3,100,0,1,00 009,224000,12.31940133,4.135166557,2,2.142818842
2000,44,1,1,13800000,3,250,1,1,00 009,313636.3636,12.65598952,3.784189634,2.397940009,2.142818842
2000,50,2,1,12000000,3,100,0,1,00 009,240000,12.3883942,3.912023005,2,2.142818842
2000,68,2,1,10500000,1,199,0,1,00 009,154411.7647,11.94737811,4.219507705,2.298853076,2.142818842
2000,89.84,2,1,14400000,3,100,0,1,00 009,160284.951,11.98470845,4.49803031,2,2.142818842
2000,43.5,1,1,11600000,4,125,0,1,00 009,266666.6667,12.49375472,3.772760938,2.096910013,2.142818842
2000,97,3,2,15900000,3,100,0,1,00 009,163917.5258,12.00711869,4.574710979,2,2.142818842
2000,59,2,1,11200000,4,100,0,1,00 009,189830.5085,12.15388689,4.077537444,2,2.142818842
1999,87,4,1,12200000,2,63,0,1,00 009,140229.8851,11.85103839,4.465908119,1.799340549,2.153688254
1999,92,3,1,17500000,2,65,0,1,00 009,190217.3913,12.15592286,4.521788577,1.812913357,2.153688254
1999,82,3,2,11100000,2,46,1,0,00 009,135365.8537,11.81573642,4.406719247,1.662757832,2.153688254
1999,30,1,1,5850000,2,40,0,1,00 009,195000,12.18075484,3.401197382,1.602059991,2.153688254
2000,85.28,3,1,17900000,4,25,1,1,00 009,209896.8105,12.25437131,4.44593996,1.397940009,2.153688254
2000,104.7,4,2,30900000,4,5,1,0,00 009,295128.9398,12.59516762,4.651099118,0.698970004,2.153688254
2000,78,3,1,16600000,3,80,1,1,00 009,212820.5128,12.26820443,4.356708827,1.903089987,2.153688254
2000,74.55,4,1,17100000,3,40,1,1,00 009,229376.2575,12.34311898,4.311470041,1.602059991,2.153688254
2000,82,3,2,15400000,4,47,1,0,00 009,187804.878,12.14315882,4.406719247,1.672097858,2.153688254
1999,76.5,3,2,14700000,3,30,1,1,00 009,192156.8627,12.16606731,4.337290741,1.477121255,2.18473468
1999,92,4,2,16600000,2,20,1,1,00 009,180434.7826,12.10312468,4.521788577,1.301029996,2.18473468
1999,69,3,1,10700000,2,30,0,1,00 009,155072.4638,11.95164779,4.234106505,1.477121255,2.18473468
1999,115,4,3,24200000,3,11,0,1,00 009,210434.7826,12.25693106,4.744932128,1.041392685,2.18473468
1999,101,4,1,16800000,2,30,1,1,00 009,166336.6337,12.02176893,4.615120517,1.477121255,2.18473468
2000,63.5,3,1,15800000,3,33,1,1,00 009,248818.8976,12.42448059,4.151039906,1.51851394,2.18473468
2000,76,3,1,18600000,3,28,1,0,00 009,244736.8421,12.4079388,4.33073334,1.447158031,2.18473468
2000,73.38,3,1,19800000,3,35,0,1,00 009,269828.2911,12.50554108,4.295651419,1.544068044,2.18473468
2000,85,3,2,20300000,4,22,0,1,00 009,238823.5294,12.38348019,4.442651256,1.342422681,2.18473468
1999,43.1,2,1,7628702,3,60,0,1,00 009,177000.0464,12.08390527,3.763522997,1.77815125,2.199646088
1999,123.52,4,2,23500000,3,32,1,1,00 009,190252.5907,12.15610789,4.816403086,1.505149978,2.199646088
1999,112,4,2,21800000,3,20,1,1,00 009,194642.8571,12.17892166,4.718498871,1.301029996,2.199646088
1999,90,3,1,14600000,3,15,1,1,00 009,162222.2222,11.99672242,4.49980967,1.176091259,2.199646088
2000,98.34,3,1,19200000,3,16,1,1,00 009,195241.0006,12.18198998,4.588430862,1.204119983,2.199646088
2000,100,3,2,25300000,4,18,1,1,00 009,253000,12.44114477,4.605170186,1.255272505,2.199646088
2000,92.91,3,1,24300000,3,17,1,1,00 009,261543.4291,12.47435563,4.531631283,1.230448921,2.199646088
2000,50,2,1,12500000,4,60,0,1,00 009,250000,12.4292162,3.912023005,1.77815125,2.199646088
2000,77.55,3,1,22500000,4,30,1,1,00 009,290135.3965,12.57810298,4.35092289,1.477121255,2.199646088
1999,71.89,3,1,15100000,3,29,0,1,00 009,210043.1214,12.25506813,4.275137173,1.462397998,2.209356246
1999,84,3,2,18200000,2,23,1,1,00 009,216666.6667,12.28611535,4.430816799,1.361727836,2.209356246
1999,83.25,3,1,13800000,1,43,0,1,00 009,165765.7658,12.01833102,4.421848129,1.633468456,2.209356246
1999,55.4,3,1,15800000,3,35,0,1,00 009,285198.556,12.5609409,4.014579594,1.544068044,2.209356246
1999,76.5,1,1,12900000,2,25,0,1,00 009,168627.451,12.03544713,4.337290741,1.397940009,2.209356246
1999,76.5,2,1,18700000,4,25,0,1,00 009,244444.4444,12.40674334,4.337290741,1.397940009,2.209356246
1999,78,3,1,14500000,3,25,1,0,00 009,185897.4359,12.13295038,4.356708827,1.397940009,2.209356246
1999,57.85,3,1,13600000,2,27,1,1,00 009,235090.7519,12.3677269,4.057853454,1.431363764,2.209356246
1999,83.45,3,1,13000000,1,35,0,1,00 009,155781.9053,11.95621227,4.42424765,1.544068044,2.209356246
1999,76.5,1,1,12900000,2,25,0,1,00 009,168627.451,12.03544713,4.337290741,1.397940009,2.209356246
1999,95,4,1,14500000,1,35,1,1,00 009,152631.5789,11.93578232,4.553876892,1.544068044,2.209356246
1999,88,3,2,22400000,5,0,1,0,00 009,254545.4545,12.4472347,4.477336814,0,2.209356246
1999,95,4,1,14500000,1,35,1,1,00 009,152631.5789,11.93578232,4.553876892,1.544068044,2.209356246
1999,66.6,2,1,15500000,3,32,0,1,00 009,232732.7327,12.357646,4.198704578,1.505149978,2.209356246
1999,76.5,1,1,16100000,3,25,0,1,00 009,210457.5163,12.25703909,4.337290741,1.397940009,2.209356246
1999,127,3,2,24800000,3,40,1,1,00 009,195275.5906,12.18216712,4.844187086,1.602059991,2.209356246
2000,84,2,1,21500000,3,45,1,0,00 009,255952.381,12.45274669,4.430816799,1.653212514,2.209356246
2000,94.47,3,2,27900000,4,31,1,1,00 009,295331.8514,12.59585492,4.548282324,1.491361694,2.209356246
2000,98.8,4,1,22700000,3,21,1,1,00 009,229757.085,12.34477788,4.593097605,1.322219295,2.209356246
2000,85.65,3,1,17100000,3,40,0,1,00 009,199649.7373,12.2043198,4.450269225,1.602059991,2.209356246
2000,80,3,1,20400000,3,40,1,0,00 009,255000,12.44901882,4.382026635,1.602059991,2.209356246
2000,79.8,3,1,15600000,3,39,1,1,00 009,195488.7218,12.18325797,4.379523504,1.591064607,2.209356246
2000,85,4,1,20000000,3,25,1,1,00 009,235294.1176,12.36859158,4.442651256,1.397940009,2.209356246
2000,66,3,1,15200000,4,32,1,1,00 009,230303.0303,12.34715124,4.189654742,1.505149978,2.209356246
2000,87,4,1,25300000,3,35,0,1,00 009,290804.5977,12.58040684,4.465908119,1.544068044,2.209356246
2000,79.34,3,1,15900000,4,33,1,1,00 009,200403.3275,12.20808725,4.373742415,1.51851394,2.209356246
2000,93,3,1,17200000,3,45,0,1,00 009,184946.2366,12.12782045,4.532599493,1.653212514,2.209356246
2000,85.69,3,1,19700000,3,35,1,1,00 009,229898.4712,12.34539306,4.450736133,1.544068044,2.209356246
1999,82,3,1,21300000,4,15,1,1,00 009,259756.0976,12.46749838,4.406719247,1.176091259,2.211988387
1999,68.45,3,1,14600000,3,25,1,1,00 009,213294.3755,12.27042853,4.226103552,1.397940009,2.211988387
1999,76,3,2,15000000,2,23,1,0,00 009,197368.4211,12.19282742,4.33073334,1.361727836,2.211988387
1999,59.45,3,1,9809248,2,45,0,1,00 009,164999.9664,12.01370055,4.085135623,1.653212514,2.211988387
1999,72,3,1,13300000,3,15,1,1,00 009,184722.2222,12.12660847,4.276666119,1.176091259,2.211988387
1999,82,3,1,20100000,4,15,1,1,00 009,245121.9512,12.40951113,4.406719247,1.176091259,2.211988387
1999,49.89,1,1,11000000,2,26,0,0,00 009,220485.0671,12.30358525,3.909820582,1.414973348,2.211988387
1999,68.45,3,1,13200000,3,24,1,0,00 009,192841.4901,12.16962384,4.226103552,1.380211242,2.211988387
1999,65.63,3,1,11200000,3,70,0,0,00 009,170653.6645,12.04739143,4.184032908,1.84509804,2.211988387
1999,76.56,4,1,13600000,3,70,0,1,00 009,177638.4535,12.0875056,4.338074747,1.84509804,2.211988387
1999,82,3,1,20100000,4,15,1,1,00 009,245121.9512,12.40951113,4.406719247,1.176091259,2.211988387
1999,82,3,1,20100000,4,15,1,1,00 009,245121.9512,12.40951113,4.406719247,1.176091259,2.211988387
2000,73,2,1,19800000,4,5,0,1,00 009,271232.8767,12.51073305,4.290459441,0.698970004,2.211988387
2000,241,1,1,27700000,1,60,0,1,00 009,114937.7593,11.65214604,5.484796933,1.77815125,2.211988387
2000,63.32,2,1,15500000,4,45,0,1,00 009,244788.3765,12.40814935,4.148201235,1.653212514,2.211988387
2000,75,4,1,21000000,3,25,1,0,00 009,280000,12.54254488,4.317488114,1.397940009,2.211988387
2000,72,3,1,18000000,3,25,0,0,00 009,250000,12.4292162,4.276666119,1.397940009,2.211988387
2000,91,3,2,22500000,4,70,0,1,00 009,247252.7473,12.41816636,4.510859507,1.84509804,2.211988387
2000,135.31,2,1,38600000,3,90,1,1,00 009,285270.8595,12.56119439,4.907568442,1.954242509,2.239174469
2000,43.9,1,1,13500000,3,90,0,1,00 009,307517.0843,12.63628592,3.78191432,1.954242509,2.239174469
1999,86,3,1,14300000,1,50,0,1,00 009,166279.0698,12.0214228,4.454347296,1.698970004,2.248507927
1999,87.5,4,2,17500000,4,15,0,1,00 009,200000,12.20607265,4.471638793,1.176091259,2.248507927
1999,67.7,3,1,14600000,1,70,0,1,00 009,215657.3117,12.28144591,4.21508618,1.84509804,2.248507927
1999,83,3,1,16800000,3,40,0,1,00 009,202409.6386,12.21804884,4.418840608,1.602059991,2.248507927
1999,64.28,3,1,15700000,3,29,1,0,00 009,244243.9328,12.40592273,4.163248541,1.462397998,2.248507927
1999,76,3,1,14100000,2,65,0,1,00 009,185526.3158,12.13095202,4.33073334,1.812913357,2.248507927
1999,72,3,1,13700000,3,20,1,0,00 009,190277.7778,12.15624027,4.276666119,1.301029996,2.248507927
1999,93.8,3,1,17800000,3,45,1,1,00 009,189765.4584,12.15354416,4.541164856,1.653212514,2.248507927
1999,87,3,1,17800000,2,25,1,1,00 009,204597.7011,12.2288009,4.465908119,1.397940009,2.248507927
1999,75,3,1,15000000,2,25,1,0,00 009,200000,12.20607265,4.317488114,1.397940009,2.248507927
1999,90,4,2,16000000,1,30,1,1,00 009,177777.7778,12.08828961,4.49980967,1.477121255,2.248507927
1999,84,4,1,13400000,1,70,0,1,00 009,159523.8095,11.97994847,4.430816799,1.84509804,2.248507927
1999,83,3,2,23200000,5,0,1,1,00 009,279518.0723,12.54082223,4.418840608,0,2.248507927
1999,66.65,3,1,16500000,2,28,1,1,00 009,247561.8905,12.41941589,4.199455047,1.447158031,2.248507927
2000,88,4,1,23200000,3,35,1,1,00 009,263636.3636,12.48232602,4.477336814,1.544068044,2.248507927
2000,98.1,3,2,28400000,3,15,1,1,00 009,289500.5097,12.57591234,4.585987367,1.176091259,2.248507927
2000,94.65,3,1,21300000,4,36,1,1,00 009,225039.6197,12.32403175,4.550185878,1.556302501,2.248507927
2000,87.1,4,2,19200000,3,28,1,1,00 009,220436.2801,12.30336395,4.467056884,1.447158031,2.248507927
2000,90,4,2,33300000,4,0,1,1,00 009,370000,12.82125828,4.49980967,0,2.248507927
2000,76,3,1,20100000,3,22,1,1,00 009,264473.6842,12.48549703,4.33073334,1.342422681,2.248507927
2000,68,2,1,13600000,3,70,0,1,00 009,200000,12.20607265,4.219507705,1.84509804,2.248507927
2000,73.61,3,1,18400000,3,25,1,0,00 009,249966.0372,12.42908034,4.298780886,1.397940009,2.248507927
2000,88,3,1,18900000,3,25,1,1,00 009,214772.7273,12.27733567,4.477336814,1.397940009,2.248507927
2000,76,3,1,18100000,3,80,0,1,00 009,238157.8947,12.38068916,4.33073334,1.903089987,2.248507927
2000,67,3,1,18200000,3,28,1,0,00 009,271641.791,12.51223953,4.204692619,1.447158031,2.248507927
1999,86,3,1,18700000,3,25,1,1,00 010,217441.8605,12.28968679,4.454347296,1.397940009,2.28048569
1999,86,3,1,18500000,2,20,1,1,00 010,215116.2791,12.27893399,4.454347296,1.301029996,2.28048569
1999,86,3,1,19800000,2,20,1,1,00 010,230232.5581,12.3468452,4.454347296,1.301029996,2.28048569
1999,79.5,3,1,18300000,4,5,1,1,00 010,230188.6792,12.3466546,4.375757022,0.698970004,2.28048569
1999,85.62,4,2,20500000,3,35,1,1,00 010,239430.0397,12.38601654,4.449918901,1.544068044,2.28048569
2000,75.7,3,1,19700000,3,70,1,1,00 010,260237.7807,12.46935103,4.32677816,1.84509804,2.28048569
2000,88.5,3,1,23100000,4,20,0,1,00 010,261016.9492,12.47234062,4.483002552,1.301029996,2.28048569
2000,61.56,3,1,16600000,4,30,1,1,00 010,269655.6205,12.50490094,4.120012309,1.477121255,2.28048569
2000,55,2,1,15100000,3,60,0,1,00 010,274545.4545,12.52287212,4.007333185,1.77815125,2.28048569
2000,80,3,1,20800000,3,30,1,1,00 010,260000,12.46843691,4.382026635,1.477121255,2.28048569
2000,57.71,2,1,17200000,4,80,0,0,00 010,298041.9338,12.60498947,4.055430469,1.903089987,2.28048569
2000,50,1,1,17500000,3,35,1,1,00 010,350000,12.76568843,3.912023005,1.544068044,2.28048569
2000,100.7,4,2,31700000,3,20,1,1,00 010,314796.425,12.65968144,4.6121458,1.301029996,2.28048569
1999,72,3,1,15200000,4,31,1,1,00 010,211111.1111,12.26013987,4.276666119,1.491361694,2.28900429
1999,106,4,2,21200000,2,24,1,1,00 010,200000,12.20607265,4.663439094,1.380211242,2.28900429
1999,112,4,2,25800000,3,12,1,1,00 010,230357.1429,12.34738618,4.718498871,1.079181246,2.28900429
1999,102,3,2,23200000,3,10,1,0,00 010,227450.9804,12.33469002,4.624972813,1,2.28900429
1999,72,3,1,16700000,4,31,1,1,00 010,231944.4444,12.35425316,4.276666119,1.491361694,2.28900429
1999,64.39,3,1,12000000,3,90,1,1,00 010,186364.3423,12.13545887,4.164958342,1.954242509,2.28900429
1999,88,3,1,15400000,1,50,0,1,00 010,175000,12.07254125,4.477336814,1.698970004,2.28900429
1999,127,4,2,25500000,3,20,1,1,00 010,200787.4016,12.21000192,4.844187086,1.301029996,2.28900429
1999,75.66,2,1,14100000,3,55,1,1,00 010,186360.0317,12.13543574,4.326249619,1.740362689,2.28900429
1999,66,3,1,14000000,3,40,1,1,00 010,212121.2121,12.26491315,4.189654742,1.602059991,2.28900429
1999,48.75,2,1,9993752,5,75,0,1,00 010,205000.041,12.23076546,3.886705197,1.875061263,2.28900429
1999,59,1,1,14000000,3,60,0,0,00 010,237288.1356,12.37703044,4.077537444,1.77815125,2.28900429
1999,65,2,1,14500000,3,40,0,0,00 010,223076.9231,12.31527194,4.17438727,1.602059991,2.28900429
1999,60.2,2,1,9030000,1,60,0,1,00 010,150000,11.91839057,4.097672352,1.77815125,2.28900429
1999,65.5,2,1,12600000,2,60,1,0,00 010,192366.4122,12.16715723,4.182050143,1.77815125,2.28900429
2000,75,3,1,15900000,3,80,0,1,00 010,212000,12.26434155,4.317488114,1.903089987,2.28900429
2000,72,3,1,19800000,3,80,1,0,00 010,275000,12.52452638,4.276666119,1.903089987,2.28900429
2000,60,1,1,10500000,3,70,0,1,00 010,175000,12.07254125,4.094344562,1.84509804,2.28900429
2000,67.48,3,1,18500000,4,27,1,1,00 010,274155.3053,12.52145003,4.211831258,1.431363764,2.28900429
2000,90.8,2,1,34000000,5,1,1,1,00 010,374449.3392,12.8332118,4.508659286,0,2.28900429
2000,101.41,4,2,29400000,4,18,1,1,00 010,289912.2375,12.57733353,4.619171706,1.255272505,2.28900429
2000,123,3,2,41200000,5,1,1,1,00 010,334959.3496,12.72176446,4.812184355,0,2.28900429
2000,87.91,3,2,29500000,4,26,1,1,00 010,335570.4698,12.72358726,4.476313564,1.414973348,2.28900429
2000,75,3,1,15900000,3,80,0,1,00 010,212000,12.26434155,4.317488114,1.903089987,2.28900429
2000,72,2,1,29500000,5,0,1,0,00 010,409722.2222,12.9232347,4.276666119,0,2.28900429
1999,93.4,2,1,24100000,2,110,1,1,00 010,258029.9786,12.46083105,4.536891345,2.041392685,2.303101959
1999,93.4,2,1,24100000,2,110,1,1,00 010,258029.9786,12.46083105,4.536891345,2.041392685,2.303101959
1999,89,3,2,28500000,5,90,1,1,00 010,320224.7191,12.67677828,4.48863637,1.954242509,2.303101959
1999,140.14,3,1,15400000,1,70,0,1,00 010,109890.1099,11.60723614,4.942641923,1.84509804,2.303101959
2000,140.14,3,1,20400000,3,70,0,1,00 010,145568.717,11.88840354,4.942641923,1.84509804,2.303101959
2000,93.4,1,1,42300000,4,110,1,1,00 010,452890.7923,13.0234063,4.536891345,2.041392685,2.303101959
2000,133.4,5,2,22000000,3,100,0,1,00 010,164917.5412,12.01320088,4.893352133,2,2.303101959
2000,84,3,1,20600000,3,60,0,1,00 010,245238.0952,12.40998483,4.430816799,1.77815125,2.303101959
