ATT,DJIA,GM,IBM,INT1M,ratt,rdj,rgm,ribm,pratt,prdj,prgm,pribm
54.75,11033.92,80.13,123.63,5.52,-0.03097345,-0.0117261,-0.04322388,0.02013367,-0.03112679,-0.01172524,-0.04322356,0.02013488
56.56,11114.27,81,122.75,5.51,0.03305936,0.00728209,0.01085736,-0.00711801,0.03290631,0.00728117,0.01085716,-0.00711832
56.69,11111.48,80.19,123.13,5.52,0.00229844,-0.00025103,-0.01,0.00309572,0.00214511,-0.00025109,-0.00999999,0.003096
56.25,11186.56,81.75,122.13,5.52,-0.00776151,0.00675698,0.0194538,-0.0081215,-0.00791484,0.00675719,0.01945361,-0.00812204
55.25,11287.08,87,119,5.52,-0.01777778,0.00898578,0.06422018,-0.02562843,-0.01793111,0.00898628,0.06421993,-0.02563021
53.06,11125.13,85.38,113,5.51,-0.03963801,-0.01434826,-0.01862069,-0.05042017,-0.03979107,-0.01434716,-0.01862029,-0.05041965
54.5,10923.55,85,110.63,5.51,0.02713909,-0.01811934,-0.00445069,-0.02097345,0.02698603,-0.01812009,-0.00445019,-0.02097333
50,10305.77,83.94,105,5.51,-0.08256881,-0.05655488,-0.01247059,-0.05089036,-0.08272186,-0.05655258,-0.01246902,-0.05089001
46.81,10582.52,81,111.88,5.51,-0.0638,0.02685389,-0.03502502,0.06552381,-0.06395306,0.02685566,-0.03502576,0.06552478
51,10767.42,81.88,112,5.51,0.08951079,0.01747221,0.0108642,0.00107258,0.08935773,0.01746972,0.01086371,0.00107228
50.94,10674.95,82.81,105,5.51,-0.00117647,-0.00858794,0.01135809,-0.0625,-0.00132953,-0.00858791,0.01135832,-0.06250032
49.94,10844.05,84.81,104,5.51,-0.01963094,0.01584082,0.02415167,-0.00952381,-0.01978399,0.01584137,0.02415123,-0.00952448
49.94,10844.05,82.88,104,5.51,0,0,-0.02275675,0,-0.00015306,0,-0.02275675,0.00000063
49.06,10906.09,82.44,106.5,5.51,-0.01762115,0.00572111,-0.00530888,0.02403846,-0.0177742,0.0057216,-0.00530904,0.02403861
51.88,11124.81,84.69,112.75,5.56,0.05748064,0.02005485,0.02729258,0.05868545,0.05732619,0.02005325,0.02729202,0.05868469
51,10945.5,84.63,110.5,5.56,-0.01696222,-0.01611803,-0.00070847,-0.01995565,-0.01711667,-0.01611756,-0.00070802,-0.01995563
48,10888.09,86,110.44,5.59,-0.05882353,-0.00524508,0.01618811,-0.00054299,-0.05897881,-0.00524344,0.01618826,-0.00054344
46.63,10733.91,87.44,111.5,5.59,-0.02854167,-0.01416043,0.01674419,0.00959797,-0.02869694,-0.01415963,0.01674458,0.00959751
48.75,10811.78,87.5,111.88,5.72,0.04546429,0.00725458,0.00068619,0.00340807,0.0453054,0.00725332,0.00068598,0.00340805
42,10731.13,88,111.38,5.75,-0.13846154,-0.00745946,0.00571429,-0.00446907,-0.13862126,-0.00745561,0.00571449,-0.00446923
39.81,10480.13,82.06,108.13,5.74,-0.05214286,-0.0233899,-0.0675,-0.02917939,-0.0523023,-0.02338845,-0.06749935,-0.02917751
38.63,10412.48,85.38,107.63,5.75,-0.02964079,-0.00645507,0.0404582,-0.00462406,-0.02980052,-0.00645425,0.04045838,-0.00462519
38.44,10577.86,88,107.88,5.75,-0.00491846,0.01588286,0.03068634,0.00232277,-0.00507818,0.015883,0.0306859,0.00232192
37,10603.63,88.5,109.75,5.79,-0.03746098,0.00243622,0.00568182,0.01733408,-0.03762181,0.00243726,0.00568175,0.01733392
37.69,10536.75,88.75,109.5,5.8,0.01864865,-0.00630727,0.00282486,-0.0022779,0.01848754,-0.00630779,0.00282503,-0.00227798
36.25,10367.78,88.75,103,5.82,-0.03820642,-0.01603625,0,-0.05936073,-0.03836809,-0.01603519,0.00000045,-0.05936073
35.75,10545.97,87.75,105,5.86,-0.0137931,0.0171869,-0.01126761,0.01941748,-0.01395588,0.01718728,-0.01126808,0.01941779
38.56,10609.38,89.44,104.5,5.86,0.0786014,0.00601272,0.01925926,-0.00476191,0.07843862,0.00601054,0.01925909,-0.00476244
38.69,10807.78,92,104.19,5.9,0.00337137,0.01870043,0.02862254,-0.00296651,0.00320748,0.01870034,0.02862202,-0.0029673
38.75,10934.56,92.81,109,5.91,0.00155079,0.01173044,0.00880435,0.04616566,0.00138662,0.0117304,0.00880402,0.04616541
38.06,10769.73,93.63,107.88,5.94,-0.01780645,-0.01507422,0.00883526,-0.01027523,-0.01797145,-0.01507373,0.00883567,-0.01027548
36.88,10777.28,92.69,106.06,5.94,-0.03100368,0.00070104,-0.01003952,-0.0168706,-0.03116868,0.0007019,-0.01003954,-0.01687032
35.75,10626.84,93.38,106.81,5.94,-0.03063991,-0.013959,0.00744417,0.00707147,-0.03080491,-0.01395814,0.00744456,0.00707126
36.38,10542.55,88.06,109,5.94,0.01762238,-0.0079318,-0.05697151,0.0205037,0.01745738,-0.00793229,-0.05697129,0.02050528
34.88,10422.27,86.56,107.38,5.95,-0.04123145,-0.011409,-0.01703384,-0.01486239,-0.04139672,-0.01140786,-0.01703352,-0.01486191
34.75,10535.34,86.06,109.63,5.95,-0.00372706,0.01084888,-0.00577634,0.02095362,-0.00389234,0.01084899,-0.00577664,0.02095378
34,10323.92,84.88,106.5,5.97,-0.02158273,-0.0200677,-0.01371136,-0.02855058,-0.02174857,-0.0200671,-0.01371081,-0.0285502
34.19,10299.23,87.44,106.94,5.97,0.00558824,-0.00239153,0.03016023,0.00413146,0.0054224,-0.00239169,0.03016029,0.00413062
34.19,10299.23,82.5,106.94,5.97,0,0,-0.05649588,0,-0.00016583,0,-0.05649588,0.00000157
35.13,10527.13,82.38,110.94,5.95,0.02749342,0.02212787,-0.00145455,0.03740415,0.02732814,0.0221271,-0.00145516,0.03740419
34.69,10522.33,85.81,107.38,5.95,-0.01252491,-0.00045597,0.04163632,-0.03208942,-0.01269019,-0.00045562,0.04163633,-0.03209057
34.94,10652.2,86.44,106,5.92,0.00720669,0.01234232,0.0073418,-0.01285156,0.00704224,0.01234212,0.00734146,-0.01285176
35.13,10794.77,89.31,108.44,5.92,0.00543789,0.01338409,0.03320222,0.02301887,0.00527345,0.01338394,0.03320185,0.02301795
36.25,10815.3,86.5,112.44,5.9,0.03188158,0.00190185,-0.03146344,0.03688676,0.03171769,0.00190096,-0.0314635,0.03688763
36.13,10735.56,89.44,112.38,5.9,-0.00331035,-0.00737289,0.03398844,-0.00053362,-0.00347423,-0.0073728,0.03398864,-0.00053456
37.25,10812.86,86.94,121,5.91,0.03099917,0.00720037,-0.0279517,0.07670404,0.030835,0.00719951,-0.0279519,0.07670482
35.13,10668.72,77.38,119.75,5.92,-0.05691275,-0.01333042,-0.10996089,-0.01033058,-0.0570772,-0.01332884,-0.10996052,-0.01032752
34.38,10614.06,74.94,119.69,5.92,-0.02134927,-0.00512339,-0.0315327,-0.00050104,-0.02151372,-0.0051228,-0.03153255,-0.00050017
34,10564.2,75.5,118.88,5.93,-0.01105294,-0.00469754,0.00747265,-0.00676748,-0.01121766,-0.00469724,0.00747278,-0.00676769
33.94,10621.84,72.38,119.69,5.95,-0.00176471,0.00545616,-0.0413245,0.00681359,-0.00192998,0.00545621,-0.04132466,0.00681474
33.56,10687.95,70.44,116,5.95,-0.01119623,0.00622397,-0.02680298,-0.03082964,-0.01136151,0.00622428,-0.02680316,-0.0308289
33.94,10714.81,70.44,116.81,5.91,0.011323,0.00251311,0,0.00698276,0.01115884,0.0025128,-0.00000007,0.00698276
33.38,10449.3,71.88,113.25,5.91,-0.01649971,-0.02477972,0.02044293,-0.03047684,-0.01666387,-0.02477926,0.02044362,-0.03047741
33.81,10557.84,70.63,120,5.92,0.01288197,0.0103873,-0.0173901,0.05960265,0.01271752,0.01038694,-0.01739038,0.05960313
34,10435.16,69.81,116.31,5.93,0.00561964,-0.0116198,-0.0116098,-0.03075,0.00545492,-0.01161996,-0.01160948,-0.03074968
35,10497.74,68.63,114.5,5.93,0.02941177,0.00599703,-0.01690302,-0.01556186,0.02924704,0.00599622,-0.01690319,-0.01556139
35.88,10376.12,70.31,111.44,5.93,0.02514286,-0.01158535,0.02447909,-0.02672489,0.02497814,-0.01158605,0.02447941,-0.02672557
34.25,10404.75,68.5,111.75,5.93,-0.04542921,0.00275922,-0.02574314,0.00278177,-0.04559393,0.00276048,-0.02574321,0.00278248
32.75,10542.98,70.06,115.13,5.93,-0.04379562,0.01328528,0.02277372,0.03024609,-0.04396034,0.0132865,0.02277335,0.03024545
33.19,10504.45,68.75,109.69,5.94,0.01343512,-0.00365456,-0.01869826,-0.04725093,0.01327012,-0.00365494,-0.01869816,-0.04725041
32.13,10527.78,68.56,113.69,5.96,-0.03193733,0.00222096,-0.00276364,0.03646641,-0.03210289,0.00222185,-0.0027637,0.03646648
32,10398.03,69,114,5.92,-0.00404606,-0.01232454,0.00641774,0.00272671,-0.00421051,-0.01232442,0.00641808,0.00272654
31.63,10447.89,68.31,109.56,5.92,-0.0115625,0.00479514,-0.01,-0.03894737,-0.01172694,0.00479546,-0.01000013,-0.03894709
32.5,10560.67,67.56,109.88,6.6,0.02750553,0.01079452,-0.01097936,0.00292077,0.0273222,0.01079376,-0.01097966,0.00292108
32.5,10560.67,65.06,109.88,6.6,0,0,-0.03700414,0,-0.00018333,0,-0.03700414,0.00000103
33.5,10483.59,62.81,104,6.58,0.03076923,-0.00729878,-0.03458346,-0.05351292,0.03058645,-0.00729963,-0.03458326,-0.05351196
33.13,10481.47,64.44,101.75,6.57,-0.01104478,-0.00020222,0.02595128,-0.02163462,-0.01122728,-0.00020191,0.02595129,-0.02163534
33,10635.98,62.19,104.69,6.57,-0.00392394,0.01474125,-0.0349162,0.02889435,-0.00410644,0.01474136,-0.03491661,0.02889532
32.75,10646.58,62.31,103.31,6.57,-0.00757576,0.00099662,0.00192957,-0.01318178,-0.00775826,0.00099683,0.00192954,-0.01318183
31.88,10727.19,60,102.19,6.58,-0.02656489,0.00757145,-0.0370727,-0.01084116,-0.02674766,0.00757218,-0.03707291,-0.01084013
31.81,10783.77,61.69,104.44,6.58,-0.00219573,0.00527445,0.02816667,0.02201781,-0.00237851,0.00527451,0.02816652,0.02201703
33.75,10788.7,60.44,103.13,6.57,0.06098711,0.00045717,-0.0202626,-0.01254309,0.06080461,0.00045547,-0.02026262,-0.01254252
33.13,10812.75,60.69,103.94,6.57,-0.01837037,0.00222918,0.00413633,0.00785417,-0.01855287,0.0022297,0.00413627,0.00785405
33.25,10804.27,60.19,105.44,6.58,0.0036221,-0.00078426,-0.00823859,0.0144314,0.00343932,-0.00078436,-0.00823857,0.01443163
34.06,10739.92,59.25,102.94,6.56,0.0243609,-0.00595598,-0.01561721,-0.02371017,0.02417868,-0.00595666,-0.01561705,-0.02370973
33.88,10696.08,58.06,103.5,6.57,-0.00528479,-0.00408197,-0.02008439,0.00544006,-0.00546729,-0.00408182,-0.02008428,0.00544062
33.19,10843.88,59.63,117,6.59,-0.020366,0.01381815,0.02704099,0.13043478,-0.02054905,0.01381871,0.02704061,0.13043403
34.5,10733.56,59.63,114.44,6.59,0.03946972,-0.01017348,0,-0.02188034,0.03928666,-0.01017458,0.00000028,-0.02188034
33.31,10685.13,60.19,112.5,6.55,-0.03449275,-0.00451202,0.00939125,-0.01695212,-0.0346747,-0.00451106,0.00939137,-0.01695238
33.94,10699.97,61.31,111.75,6.56,0.01891324,0.00138885,0.01860774,-0.00666667,0.01873102,0.00138832,0.0186077,-0.00666718
32.13,10516.48,60.25,109.88,6.56,-0.05332941,-0.01714865,-0.01728919,-0.01673378,-0.05351163,-0.01714717,-0.01728871,-0.0167333
31.88,10586.13,62.38,110.13,6.55,-0.00778089,0.00662294,0.0353527,0.00227521,-0.00796284,0.00662316,0.03535251,0.00227423
30.75,10511.17,61.38,111.81,6.55,-0.03544542,-0.00708096,-0.01603078,0.0152547,-0.03562737,-0.00707998,-0.01603058,0.01525514
30.94,10521.98,62.88,112.44,6.58,0.00617886,0.00102843,0.02443793,0.00563456,0.00599608,0.00102826,0.0244379,0.00563388
31.94,10606.95,61.75,110.56,6.57,0.03232062,0.00807548,-0.01797074,-0.01672003,0.03213812,0.00807458,-0.01797096,-0.01671953
31.19,10687.53,61.81,114.69,6.57,-0.02348153,0.00759691,0.00097166,0.03735528,-0.02366403,0.00759756,0.00097145,0.03735526
30.56,10706.58,60.38,116.06,6.57,-0.02019878,0.00178245,-0.02313542,0.01194524,-0.02038128,0.00178301,-0.02313546,0.01194589
30.56,10767.75,60.75,115.88,6.57,0,0.00571331,0.00612786,-0.00155092,-0.0001825,0.00571331,0.0061277,-0.00155109
30.56,10867.02,60.94,116.31,6.57,0,0.0092192,0.00312757,0.00371074,-0.0001825,0.0092192,0.00312732,0.00371065
29.75,10976.89,60.13,118.94,6.56,-0.02650524,0.01011041,-0.01329176,0.02261199,-0.02668746,0.01011114,-0.01329204,0.02261235
30.19,10905.83,60,119.13,6.56,0.01478992,-0.0064736,-0.00216198,0.00159744,0.01460769,-0.00647401,-0.0021618,0.0015975
30.88,10908.77,59.31,119.75,6.55,0.02285525,0.00026958,-0.0115,0.0052044,0.02267331,0.00026895,-0.01150001,0.00520472
30.94,11027.8,58.81,120.75,6.55,0.00194301,0.0109114,-0.00843028,0.00835073,0.00176106,0.01091135,-0.00843059,0.00835097
31.13,11176.14,58.31,123.13,6.55,0.00614092,0.01345146,-0.00850196,0.01971015,0.00595897,0.01345129,-0.00850233,0.01971038
31.19,11067,57.88,122,6.55,0.0019274,-0.00976545,-0.00737438,-0.00917729,0.00174546,-0.0097655,-0.00737411,-0.00917709
32.13,11008.39,57.44,120.06,6.53,0.03013787,-0.00529593,-0.00760194,-0.01590164,0.02995648,-0.00529676,-0.00760179,-0.01590143
32.19,11055.64,56.94,122.38,6.48,0.00186741,0.00429218,-0.00870474,0.01932367,0.00168741,0.00429213,-0.00870486,0.01932391
32.25,11046.48,58.75,120.19,6.48,0.00186393,-0.00082854,0.03178785,-0.01789508,0.00168393,-0.00082859,0.03178787,-0.01789596
31.69,11079.81,58.25,121.44,6.56,-0.01736434,0.00301725,-0.00851064,0.0104002,-0.01754656,0.00301773,-0.00851072,0.01040044
31.31,11139.14,58.25,121.31,6.5,-0.01199116,0.00535479,0,-0.00107049,-0.01217172,0.00535512,-0.00000015,-0.00107049
30.88,11144.64,59.38,123,6.5,-0.01373363,0.00049375,0.01939914,0.01393125,-0.01391419,0.00049414,0.01939913,0.01393071
31.31,11182.73,60.06,124.81,6.54,0.01392487,0.00341779,0.01145167,0.01471545,0.0137432,0.0034174,0.01145157,0.01471513
31.06,11192.63,61.75,129.13,6.54,-0.00798467,0.00088529,0.02813853,0.03461261,-0.00816634,0.00088552,0.0281385,0.03461183
30.94,11252.84,60.19,130.56,6.54,-0.00386349,0.00537943,-0.02526316,0.01107411,-0.00404516,0.00537954,-0.02526331,0.01107481
31.81,11215.09,61.63,132.88,6.54,0.02811894,-0.00335471,0.02392424,0.01776961,0.02793727,-0.00335549,0.02392433,0.01776894
31.63,11103.02,63.25,130.31,6.56,-0.0056586,-0.00999279,0.0262859,-0.01934076,-0.00584082,-0.00999263,0.02628618,-0.01934149
31.5,11215.09,64.13,132,6.56,-0.00411002,0.01009365,0.01391304,0.01296907,-0.00429224,0.01009376,0.01391276,0.01296869
31.69,11238.78,63.56,133.63,6.56,0.00603175,0.00211233,-0.0088882,0.01234849,0.00584952,0.00211217,-0.00888826,0.01234873
31.69,11238.78,64.69,133.63,6.56,0,0,0.01777848,0,-0.00018222,0,0.01777848,-0.00000049
32.19,11260.61,65.44,131.56,6.55,0.01577785,0.00194238,0.01159376,-0.01549053,0.0155959,0.00194194,0.0115937,-0.01549086
31.25,11310.64,68.38,131.44,6.55,-0.02920162,0.00444292,0.04492665,-0.00091213,-0.02938356,0.00444373,0.04492653,-0.00091338
30.56,11259.88,67.75,133.38,6.56,-0.02208,-0.00448781,-0.00921322,0.01475959,-0.02226222,-0.0044872,-0.0092131,0.01475984
30.25,11220.64,69.31,129.5,6.56,-0.01014398,-0.00348494,0.02302583,-0.02908982,-0.0103262,-0.00348466,0.02302593,-0.02909046
30.63,11195.48,68.94,124.75,6.58,0.01256198,-0.0022423,-0.00533834,-0.03667954,0.01237921,-0.00224265,-0.00533827,-0.03667939
30.56,11233.23,72.88,125,6.55,-0.00228534,0.0033719,0.05715115,0.00200401,-0.00246729,0.00337196,0.05715105,0.00200242
31.88,11182.17,71.44,127.31,6.56,0.04319372,-0.00454544,-0.01975851,0.01848,0.0430115,-0.00454664,-0.01975838,0.01848055
32.19,11087.47,74.5,126.88,6.56,0.00972397,-0.00846884,0.04283315,-0.00337758,0.00954174,-0.00846911,0.04283338,-0.00337877
32.19,10927,73.69,124.81,6.56,0,-0.01447309,-0.01087248,-0.01631463,-0.00018222,-0.01447309,-0.01087208,-0.01631433
31.75,10808.52,72.31,123.25,6.55,-0.01366884,-0.01084287,-0.0187271,-0.012499,-0.01385079,-0.01084249,-0.0187268,-0.01249848
30.94,10789.28,72.19,125.13,6.56,-0.02551181,-0.00178008,-0.00165952,0.01525355,-0.02569403,-0.00177937,-0.00165947,0.0152536
30.06,10687.92,72.94,124.38,6.56,-0.02844215,-0.00939451,0.01038925,-0.00599377,-0.02862437,-0.00939372,0.01038951,-0.00599406
30.13,10765.52,72.94,126.06,6.56,0.00232868,0.00726053,0,0.013507,0.00214645,0.00726047,-0.0000002,0.013507
29.56,10847.38,72.94,124,6.56,-0.01891802,0.00760391,0,-0.01634143,-0.01910024,0.00760443,-0.00000021,-0.01634143
28.81,10808.14,73.94,121.69,6.56,-0.02537212,-0.00361746,0.0137099,-0.01862903,-0.02555435,-0.00361676,0.01371,-0.01862941
28.06,10631.31,75.75,119.31,6.57,-0.02603263,-0.01636082,0.02447931,-0.01955789,-0.02621513,-0.01636009,0.02447976,-0.01955857
27.5,10628.36,73.31,118,6.56,-0.01995723,-0.00027748,-0.03221122,-0.0109798,-0.02013946,-0.00027693,-0.03221121,-0.01097891
28.75,10824.06,74.5,117.94,6.57,0.04545455,0.018413,0.01623244,-0.00050848,0.04527205,0.01841174,0.01623193,-0.00050893
29.38,10650.92,72.13,112.5,6.57,0.02191304,-0.01599585,-0.03181208,-0.04612515,0.02173054,-0.01599646,-0.03181164,-0.04612427
29,10700.13,72.94,117.81,6.57,-0.01293397,0.00462026,0.01122972,0.0472,-0.01311647,0.00462062,0.0112296,0.04719969
29.13,10719.74,73,110.56,6.56,0.00448276,0.00183269,0.00082259,-0.06153977,0.00430054,0.00183256,0.00082254,-0.06153979
29.75,10784.48,70.63,114.38,6.56,0.0212839,0.00603933,-0.03246575,0.03455138,0.02110168,0.00603873,-0.03246592,0.03455228
28.88,10724.92,69.25,113.19,6.56,-0.0292437,-0.00552275,-0.01953844,-0.01040392,-0.02942592,-0.00552194,-0.01953829,-0.01040337
27.25,10596.53,68.19,116,6.56,-0.05644044,-0.01197119,-0.01530686,0.02482552,-0.05662267,-0.01196962,-0.01530653,0.02482594
26.56,10568.43,67.31,117.94,6.56,-0.0253211,-0.00265181,-0.01290512,0.01672414,-0.02550332,-0.00265111,-0.01290504,0.0167245
26.75,10524.4,68.44,114.88,6.56,0.00715361,-0.00416618,0.016788,-0.0259454,0.00697139,-0.00416638,0.01678811,-0.02594586
25.25,10413.79,68.25,112,6.56,-0.05607477,-0.01050986,-0.00277615,-0.02506964,-0.05625699,-0.01050831,-0.00277586,-0.02506956
23.88,10034.58,66.69,103.13,6.56,-0.05425743,-0.03641422,-0.02285714,-0.07919643,-0.05443965,-0.03641271,-0.02285613,-0.07919579
